name,typ,quelle_url,webseite,bundesland
Claußnitz,Gemeinde,https://de.wikipedia.org/wiki/Claußnitz,https://www.claussnitz.de/,Sachsen
Colditz,Stadt,https://de.wikipedia.org/wiki/Colditz,https://www.colditz.de/,Sachsen
Coswig,Große Kreisstadt,https://de.wikipedia.org/wiki/Coswig_(Sachsen),https://www.coswig.de/,Sachsen
Crimmitschau,Große Kreisstadt,https://de.wikipedia.org/wiki/Crimmitschau,https://www.crimmitschau.de/,Sachsen
Crinitzberg,Gemeinde,https://de.wikipedia.org/wiki/Crinitzberg,https://www.crinitzberg.de/,Sachsen
Crostwitz,Gemeinde,https://de.wikipedia.org/wiki/Crostwitz,https://www.crostwitz.de/,Sachsen
Crottendorf,Gemeinde,https://de.wikipedia.org/wiki/Crottendorf,https://www.crottendorf.de/,Sachsen
Cunewalde,Gemeinde,https://de.wikipedia.org/wiki/Cunewalde,https://www.cunewalde.de/,Sachsen
Dahlen,Stadt,https://de.wikipedia.org/wiki/Dahlen_(Sachsen),https://www.heidestadt-dahlen.de/,Sachsen
Delitzsch,Große Kreisstadt,https://de.wikipedia.org/wiki/Delitzsch,https://www.delitzsch.de/,Sachsen
Demitz-Thumitz,Gemeinde,https://de.wikipedia.org/wiki/Demitz-Thumitz,https://www.demitz-thumitz.de/,Sachsen
Dennheritz,Gemeinde,https://de.wikipedia.org/wiki/Dennheritz,https://www.gemeinde-dennheritz.de/,Sachsen
Deutschneudorf,Gemeinde,https://de.wikipedia.org/wiki/Deutschneudorf,https://deutschneudorf.net/,Sachsen
Diera-Zehren,Gemeinde,https://de.wikipedia.org/wiki/Diera-Zehren,https://www.diera-zehren.de/,Sachsen
Dippoldiswalde,Große Kreisstadt,https://de.wikipedia.org/wiki/Dippoldiswalde,https://www.dippoldiswalde.de/,Sachsen
Doberschau-Gaußig,Gemeinde,https://de.wikipedia.org/wiki/Doberschau-Gaußig,https://www.doberschau-gaussig.de/,Sachsen
