name,typ,quelle_url,webseite,bundesland
Brotterode-Trusetal,Stadt,https://de.wikipedia.org/wiki/Brotterode-Trusetal,https://www.brotterode-trusetal.de/,Thüringen
Bruchstedt,Gemeinde,https://de.wikipedia.org/wiki/Bruchstedt,https://www.badtennstedt.de/verzeichnis/visitenkarte.php?mandat=86082,Thüringen
Brünn/Thür.,Gemeinde,https://de.wikipedia.org/wiki/Brünn/Thür.,http://www.gemeinde-bruenn.de/html/start.html,Thüringen
Bucha,Gemeinde,https://de.wikipedia.org/wiki/Bucha,https://www.vg-suedliches-saaletal.de/verzeichnis/visitenkarte.php?mandat=250488#content,Thüringen
Buchfart,Gemeinde,https://de.wikipedia.org/wiki/Buchfart,https://www.vgem-mellingen.de/inhalte/mellingen/_inhalt/gemeinden/buchfart/buchfart,Thüringen
Buhla,Gemeinde,https://de.wikipedia.org/wiki/Buhla,https://www.eichsfeld-wipperaue.de/mitgliedsgemeinden/buhla/,Thüringen
Burgwalde,Gemeinde,https://de.wikipedia.org/wiki/Burgwalde,https://www.vg-hanstein-rusteberg.de/mitgliedsgemeinden/burgwalde,Thüringen
Buttlar,Gemeinde,https://de.wikipedia.org/wiki/Buttlar,https://stadt-geisa.org/ich-bin-buerger/geisa-und-geisaer-land/gemeinde-buttlar-und-ortsteile/,Thüringen
Buttstädt,Landgemeinde,https://de.wikipedia.org/wiki/Buttstädt,https://lg-buttstaedt.de/,Thüringen
Bösleben-Wüllersleben,Gemeinde,https://de.wikipedia.org/wiki/Bösleben-Wüllersleben,https://www.vg-riechheimer-berg.de/mitgliedsgemeinden,Thüringen
Büchel,Gemeinde,https://de.wikipedia.org/wiki/Büchel_(Thüringen),https://www.buechelonline.de/,Thüringen
Bürgel,Stadt,https://de.wikipedia.org/wiki/Bürgel_(Thüringen),https://www.stadt-buergel.de/,Thüringen
Büttstedt,Gemeinde,https://de.wikipedia.org/wiki/Büttstedt,https://www.buettstedt.de/,Thüringen
Caaschwitz,Gemeinde,https://de.wikipedia.org/wiki/Caaschwitz,https://caaschwitz.de/,Thüringen
Christes,Gemeinde,https://de.wikipedia.org/wiki/Christes,https://www.vg-dolmar-salzbruecke.de/verzeichnis/objekt.php?mandat=114877,Thüringen
Clingen,Stadt,https://de.wikipedia.org/wiki/Clingen,https://www.clingen.net/,Thüringen
Crimla,Gemeinde,https://de.wikipedia.org/wiki/Crimla,http://www.crimla.de/,Thüringen
Crossen an der Elster,Gemeinde,https://de.wikipedia.org/wiki/Crossen_an_der_Elster,https://www.vg-hes.de/verzeichnis/visitenkarte.php?mandat=234798,Thüringen
Cursdorf,Gemeinde,https://de.wikipedia.org/wiki/Cursdorf,https://www.cursdorf.com/,Thüringen
Dachwig,Gemeinde,https://de.wikipedia.org/wiki/Dachwig,https://www.dachwig.de/,Thüringen
Deesbach,Gemeinde,https://de.wikipedia.org/wiki/Deesbach,http://www.deesbach.de/,Thüringen
Dermbach,Gemeinde,https://de.wikipedia.org/wiki/Dermbach,http://www.dermbach.de/,Thüringen
Dieterode,Gemeinde,https://de.wikipedia.org/wiki/Dieterode,https://www.ershausen-geismar.de/verzeichnis/visitenkarte.php?mandat=163955,Thüringen
Dietzenrode-Vatterode,Gemeinde,https://de.wikipedia.org/wiki/Dietzenrode/Vatterode,https://www.lg-uder.de/mitgliedsgemeinden/dietzenrode/vatterode,Thüringen
Dillstädt,Gemeinde,https://de.wikipedia.org/wiki/Dillstädt,https://www.vg-dolmar-salzbruecke.de/verzeichnis/objekt.php?mandat=114878,Thüringen
Dingelstädt,Landgemeinde (Stadt),https://de.wikipedia.org/wiki/Dingelstädt,https://www.dingelstaedt.de/,Thüringen
Dingsleben,Gemeinde,https://de.wikipedia.org/wiki/Dingsleben,https://www.verwaltungsgemeinschaft-feldstein.de/verzeichnis/objekt.php?mandat=99454,Thüringen
Dittersdorf,Gemeinde,https://de.wikipedia.org/wiki/Dittersdorf_(Thüringen),https://www.vg-seenplatte.de/verzeichnis/visitenkarte.php?mandat=239852,Thüringen
Dornburg-Camburg,Stadt,https://de.wikipedia.org/wiki/Dornburg-Camburg,https://dornburg-camburg.de/,Thüringen
Dornheim,Gemeinde,https://de.wikipedia.org/wiki/Dornheim_(Thüringen),https://www.vg-riechheimer-berg.de/mitgliedsgemeinden,Thüringen
Drei Gleichen,Landgemeinde,https://de.wikipedia.org/wiki/Drei_Gleichen_(Gemeinde),https://www.gemeinde-drei-gleichen.de/,Thüringen
Dreitzsch,Gemeinde,https://de.wikipedia.org/wiki/Dreitzsch,https://www.triptis.de/verzeichnis/visitenkarte.php?mandat=173462,Thüringen
Drognitz,Gemeinde,https://de.wikipedia.org/wiki/Drognitz,https://www.kaulsdorf-saale.de/seite/395331/geschichte.html,Thüringen
Döbritschen,Gemeinde,https://de.wikipedia.org/wiki/Döbritschen,https://www.vgem-mellingen.de/inhalte/mellingen/_inhalt/gemeinden/doebritschen/doebritschen,Thüringen
Döbritz,Gemeinde,https://de.wikipedia.org/wiki/Döbritz,https://www.vg-oppurg.de/de/gem-doebritz.html,Thüringen
Döllstädt,Gemeinde,https://de.wikipedia.org/wiki/Döllstädt,https://www.vg-fahner-hoehe.de/gemeinden/doellstaedt/,Thüringen
Döschnitz,Gemeinde,https://de.wikipedia.org/wiki/Döschnitz,https://vg-schwarzatal.de/Mitgliedsgemeinden/Doeschnitz-OT-Bockschmiede/,Thüringen
Ebeleben,Stadt,https://de.wikipedia.org/wiki/Ebeleben,https://www.ebeleben.de/,Thüringen
Eberstedt,Gemeinde,https://de.wikipedia.org/wiki/Eberstedt,https://www.bad-sulza.de/de/buergerservice/verwaltungsbereich/eberstedt,Thüringen
Ecklingerode,Gemeinde,https://de.wikipedia.org/wiki/Ecklingerode,https://www.lindenberg-eichsfeld.de/gemeinden/ecklingerode/index_ger.html,Thüringen
Eckstedt,Gemeinde,https://de.wikipedia.org/wiki/Eckstedt,https://www.eckstedt.de/,Thüringen
Effelder,Gemeinde,https://de.wikipedia.org/wiki/Effelder,https://www.westerwald-obereichsfeld.de/buerger-leben/gemeinden/effelder/,Thüringen
Ehrenberg,Gemeinde,https://de.wikipedia.org/wiki/Ehrenberg_(bei_Hildburghausen),https://www.verwaltungsgemeinschaft-feldstein.de/verzeichnis/objekt.php?mandat=99455,Thüringen
Eichenberg,Gemeinde,https://de.wikipedia.org/wiki/Eichenberg_(bei_Jena),https://www.vg-suedliches-saaletal.de/verzeichnis/visitenkarte.php?mandat=250489,Thüringen
Eichenberg,Gemeinde,https://de.wikipedia.org/wiki/Eichenberg_(bei_Suhl),https://www.verwaltungsgemeinschaft-feldstein.de/verzeichnis/visitenkarte.php?mandat=99456,Thüringen
Eineborn,Gemeinde,https://de.wikipedia.org/wiki/Eineborn,https://gemeinden.huegelland-taeler.de/?page_id=284,Thüringen
Einhausen,Gemeinde,https://de.wikipedia.org/wiki/Einhausen_(Thüringen),https://www.vg-dolmar-salzbruecke.de/verzeichnis/objekt.php?mandat=94819,Thüringen
Eisenach,Große Kreisstadt,https://de.wikipedia.org/wiki/Eisenach,https://www.eisenach.de/,Thüringen
Eisenberg,Kreisstadt,https://de.wikipedia.org/wiki/Eisenberg_(Thüringen),https://www.stadt-eisenberg.de/,Thüringen
Eisfeld,Stadt,https://de.wikipedia.org/wiki/Eisfeld,https://www.stadt-eisfeld.de/,Thüringen
Elgersburg,Gemeinde,https://de.wikipedia.org/wiki/Elgersburg,https://www.geratal.de/elgersburg/,Thüringen
Elleben,Gemeinde,https://de.wikipedia.org/wiki/Elleben,https://riechheim.de/,Thüringen
Ellingshausen,Gemeinde,https://de.wikipedia.org/wiki/Ellingshausen,https://www.vg-dolmar-salzbruecke.de/verzeichnis/objekt.php?mandat=94820,Thüringen
Ellrich,Stadt,https://de.wikipedia.org/wiki/Ellrich,https://www.stadtellrich.de/,Thüringen
Elxleben,Gemeinde,https://de.wikipedia.org/wiki/Elxleben_(Ilm-Kreis),https://www.vg-riechheimer-berg.de/mitgliedsgemeinden,Thüringen
Elxleben,Gemeinde,https://de.wikipedia.org/wiki/Elxleben_(Landkreis_Sömmerda),https://gemeinde-elxleben.de/,Thüringen
Emleben,Gemeinde,https://de.wikipedia.org/wiki/Emleben,,Thüringen
Empfertshausen,Gemeinde,https://de.wikipedia.org/wiki/Empfertshausen,http://empfertshausen.de,Thüringen
Endschütz,Gemeinde,https://de.wikipedia.org/wiki/Endschütz,https://endschütz.de/,Thüringen
Erbenhausen,Gemeinde,https://de.wikipedia.org/wiki/Erbenhausen,https://vghoherhoen.de/verwaltung/erbenhausen/,Thüringen
Erfurt,Landeshauptstadt,https://de.wikipedia.org/wiki/Erfurt,https://www.erfurt.de/,Thüringen
Eschenbergen,Gemeinde,https://de.wikipedia.org/wiki/Eschenbergen,https://www.vg-nesseaue.de/verzeichnis/objekt.php?mandat=225060,Thüringen
Eßbach,Gemeinde,https://de.wikipedia.org/wiki/Eßbach,http://www.gemeinde-essbach.de/,Thüringen
Ettersburg,Gemeinde,https://de.wikipedia.org/wiki/Ettersburg,https://www.gemeinde-ettersburg.de/,Thüringen
Etzleben,Gemeinde,https://de.wikipedia.org/wiki/Etzleben,,Thüringen
Fambach,Gemeinde,https://de.wikipedia.org/wiki/Fambach,https://www.gemeinde-fambach.de/,Thüringen
Ferna,Gemeinde,https://de.wikipedia.org/wiki/Ferna,https://www.lindenberg-eichsfeld.de/gemeinden/ferna/index_ger.html,Thüringen
Floh-Seligenthal,Gemeinde,https://de.wikipedia.org/wiki/Floh-Seligenthal,https://floh-seligenthal.de/,Thüringen
Fockendorf,Gemeinde,https://de.wikipedia.org/wiki/Fockendorf,https://vg-pleissenaue.de/mitgliedsgemeinden/fockendorf.html,Thüringen
Frankenblick,Gemeinde,https://de.wikipedia.org/wiki/Frankenblick,https://gemeindefrankenblick.de/,Thüringen
Frankendorf,Gemeinde,https://de.wikipedia.org/wiki/Frankendorf_(Thüringen),https://www.vgem-mellingen.de/inhalte/mellingen/_inhalt/gemeinden/frankendorf/frankendorf,Thüringen
Frankenheim/Rhön,Gemeinde,https://de.wikipedia.org/wiki/Frankenheim/Rhön,https://www.frankenheim-rhoen.de/,Thüringen
Frauenprießnitz,Gemeinde,https://de.wikipedia.org/wiki/Frauenprießnitz,http://www.gemeinde-frauenpriessnitz.de/,Thüringen
Freienbessingen,Gemeinde,https://de.wikipedia.org/wiki/Freienbessingen,https://www.ebeleben.de,Thüringen
Freienhagen,Gemeinde,https://de.wikipedia.org/wiki/Freienhagen_(Eichsfeld),https://www.vg-hanstein-rusteberg.de/mitgliedsgemeinden/freienhagen,Thüringen
Freienorla,Gemeinde,https://de.wikipedia.org/wiki/Freienorla,https://www.vg-suedliches-saaletal.de/index.php/mitgliedsgemeinden/freienorla,Thüringen
Fretterode,Gemeinde,https://de.wikipedia.org/wiki/Fretterode,https://www.vg-hanstein-rusteberg.de/mitgliedsgemeinden/fretterode,Thüringen
Friedelshausen,Gemeinde,https://de.wikipedia.org/wiki/Friedelshausen,https://cms.vg-wasungen.de/vgw/friedelshausen/,Thüringen
Friedrichroda,Stadt,https://de.wikipedia.org/wiki/Friedrichroda,https://www.friedrichroda.info/,Thüringen
Friemar,Gemeinde,https://de.wikipedia.org/wiki/Friemar,https://www.vg-nesseaue.de/verzeichnis/objekt.php?mandat=225061,Thüringen
Föritztal,Gemeinde,https://de.wikipedia.org/wiki/Föritztal,https://foeritztal.de/,Thüringen
Gangloffsömmern,Gemeinde,https://de.wikipedia.org/wiki/Gangloffsömmern,https://www.vgstraussfurt.de/verzeichnis/visitenkarte.php?mandat=190712,Thüringen
Gauern,Gemeinde,https://de.wikipedia.org/wiki/Gauern,https://www.vg-laendereck.de/verzeichnis/objekt.php?mandat=89538,Thüringen
Gebesee,Stadt,https://de.wikipedia.org/wiki/Gebesee,http://www.stadt-gebesee.de/,Thüringen
Gefell,Stadt,https://de.wikipedia.org/wiki/Gefell,https://www.stadt-gefell.de/,Thüringen
Gehofen,Gemeinde,https://de.wikipedia.org/wiki/Gehofen,http://www.gehofen.de/,Thüringen
Geisa,Stadt,https://de.wikipedia.org/wiki/Geisa,https://stadt-geisa.org/,Thüringen
Geisenhain,Gemeinde,https://de.wikipedia.org/wiki/Geisenhain,https://gemeinden.huegelland-taeler.de/?page_id=27,Thüringen
Geisleden,Gemeinde,https://de.wikipedia.org/wiki/Geisleden,https://www.geisleden.de/,Thüringen
Geismar,Gemeinde,https://de.wikipedia.org/wiki/Geismar,https://www.geismar-eichsfeld.de/,Thüringen
Georgenthal,Landgemeinde,https://de.wikipedia.org/wiki/Georgenthal,https://www.georgenthal.de/,Thüringen
Gera,Kreisfreie Stadt,https://de.wikipedia.org/wiki/Gera,https://www.gera.de/,Thüringen
Geratal,Landgemeinde,https://de.wikipedia.org/wiki/Geratal,https://www.gemeinde-geratal.de/,Thüringen
Gerbershausen,Gemeinde,https://de.wikipedia.org/wiki/Gerbershausen,https://www.gerbershausen.de/,Thüringen
Gernrode,Gemeinde,https://de.wikipedia.org/wiki/Gernrode_(Eichsfeld),http://www.gernrode-eic.de/,Thüringen
Geroda,Gemeinde,https://de.wikipedia.org/wiki/Geroda_(Thüringen),https://www.triptis.de/verzeichnis/visitenkarte.php?mandat=173463,Thüringen
Gerstenberg,Gemeinde,https://de.wikipedia.org/wiki/Gerstenberg,https://vg-pleissenaue.de/mitgliedsgemeinden/gerstenberg.html,Thüringen
Gerstengrund,Gemeinde,https://de.wikipedia.org/wiki/Gerstengrund,https://stadt-geisa.org/ich-bin-buerger/geisa-und-geisaer-land/gemeinde-gerstengrund/,Thüringen
Gerstungen,Gemeinde,https://de.wikipedia.org/wiki/Gerstungen,https://www.gerstungen.de/,Thüringen
Gertewitz,Gemeinde,https://de.wikipedia.org/wiki/Gertewitz,https://www.vg-oppurg.de/de/gem-gertewitz.html,Thüringen
Gierstädt,Gemeinde,https://de.wikipedia.org/wiki/Gierstädt,https://www.vg-fahner-hoehe.de/gemeinden/gierstaedt/,Thüringen
Gneus,Gemeinde,https://de.wikipedia.org/wiki/Gneus,https://gemeinden.huegelland-taeler.de/?page_id=442,Thüringen
Goldisthal,Gemeinde,https://de.wikipedia.org/wiki/Goldisthal,http://www.goldisthal.de/,Thüringen
Golmsdorf,Gemeinde,https://de.wikipedia.org/wiki/Golmsdorf,https://www.gemeinde-golmsdorf.de/,Thüringen
Gotha,Große kreisangehörige Stadt,https://de.wikipedia.org/wiki/Gotha,https://www.gotha.de/,Thüringen
Grabfeld,Gemeinde,https://de.wikipedia.org/wiki/Grabfeld_(Gemeinde),https://www.grabfeld.de/,Thüringen
Graitschen bei Bürgel,Gemeinde,https://de.wikipedia.org/wiki/Graitschen_bei_Bürgel,https://www.graitschen.de/,Thüringen
Grammetal,Landgemeinde,https://de.wikipedia.org/wiki/Grammetal,https://www.grammetal.de/,Thüringen
Greiz,Kreisstadt,https://de.wikipedia.org/wiki/Greiz,https://www.greiz.de/,Thüringen
Greußen,Landgemeinde (Stadt),https://de.wikipedia.org/wiki/Greußen,https://www.landgemeinde-greussen.de/,Thüringen
Griefstedt,Gemeinde,https://de.wikipedia.org/wiki/Griefstedt,https://www.vg-kindelbrueck.de/gemeinden/gemeinde-griefstedt/,Thüringen
Grimmelshausen,Gemeinde,https://de.wikipedia.org/wiki/Grimmelshausen,https://www.verwaltungsgemeinschaft-feldstein.de/verzeichnis/objekt.php?mandat=99457,Thüringen
Grobengereuth,Gemeinde,https://de.wikipedia.org/wiki/Grobengereuth,https://www.vg-oppurg.de/de/gem-grobengereuth.html,Thüringen
Großbartloff,Gemeinde,https://de.wikipedia.org/wiki/Großbartloff,https://www.grossbartloff.de/,Thüringen
Großbockedra,Gemeinde,https://de.wikipedia.org/wiki/Großbockedra,https://gemeinden.huegelland-taeler.de/?page_id=71,Thüringen
Großbreitenbach,Landgemeinde (Stadt),https://de.wikipedia.org/wiki/Großbreitenbach,https://www.lg-grossbreitenbach.de/,Thüringen
